mlbam_id,player_name,team,age,games,PA,AB,H,1B,2B,3B,HR,R,RBI,SB,BB,SO,HBP,SF,SH,GIDP,AVG,OBP,SLG,OPS,K_pct,BB_pct,wOBA,xwOBA_on_BIP,HH_pct,GB_pct_on_BIP,EV_avg_on_BIP,LA_avg_on_BIP,bat_speed_avg,swing_length_avg
700337,"Quero, Edgar",CWS,22,14,50,46,14,11,2,0,1,3,14,0,4,10,0,0,0,0,0.3043,0.36,0.413,0.773,20%,8%,,,44%,61%,90.0917,2.5278,,
682622,"Marte, Noelvi",CIN,24,17,50,49,11,4,4,0,3,5,11,0,1,15,0,0,0,0,0.2245,0.24,0.4898,0.7298,30%,2%,,,53%,47%,91.9765,12.7941,,
666181,"Benson, Will",CIN,27,16,49,40,10,4,1,0,5,14,8,2,8,8,1,0,0,1,0.25,0.3878,0.65,1.0378,16%,16%,,,47%,28%,92.2188,21.5625,,
664774,"Wade Jr., LaMonte",CLT,32,15,49,38,11,5,3,0,3,8,9,2,9,10,1,1,0,1,0.2895,0.4286,0.6053,1.0338,20%,18%,,,52%,48%,88.7793,12.8966,,
683766,"Koss, Christian",SF,28,19,49,41,15,14,0,0,1,8,8,1,7,7,1,0,0,0,0.3659,0.4694,0.439,0.9084,14%,14%,,,32%,71%,80.3636,2.3636,,
621035,"Taylor, Chris",SL,35,16,49,39,9,5,2,1,1,5,4,0,10,11,0,0,0,0,0.2308,0.3878,0.4103,0.798,22%,20%,,,29%,29%,87.7714,19.25,,
663604,"Lockridge, Brandon",MIL,28,14,49,41,13,7,2,0,4,13,9,3,6,11,2,0,0,1,0.3171,0.4286,0.6585,1.0871,22%,12%,,,60%,63%,93.3867,3.2,,
664059,"Haggerty, Sam",TEX,31,16,49,38,12,9,1,1,1,9,8,1,11,3,0,0,0,2,0.3158,0.4694,0.4737,0.9431,6%,22%,,,40%,51%,84.0343,3.1143,,
683734,"Vaughn, Andrew",MIL,27,14,49,43,16,11,3,0,2,7,8,0,5,8,1,0,0,0,0.3721,0.449,0.5814,1.0304,16%,10%,,,60%,49%,95.1514,9.1429,,
676369,"Velázquez, Nelson",MEM,27,15,49,42,15,10,1,0,4,8,10,0,7,4,0,0,0,3,0.3571,0.449,0.6667,1.1156,8%,14%,,,42%,42%,89.775,9.1667,,
694377,"Yorke, Nick",PIT,23,17,49,44,11,9,0,1,1,8,5,3,3,4,1,1,0,2,0.25,0.3061,0.3636,0.6698,8%,6%,,,49%,44%,92.4366,7.9024,,
805808,"McGonigle, Kevin",DET,21,18,49,38,10,5,2,1,2,8,6,2,10,8,1,0,0,0,0.2632,0.4286,0.5263,0.9549,16%,20%,,,43%,30%,90.6448,24.6897,,
681546,"Outman, James",MIN,28,16,49,40,8,6,0,0,2,7,6,7,6,15,2,1,0,0,0.2,0.3265,0.35,0.6765,31%,12%,,,27%,50%,84.7,8.3043,,
668715,"Steer, Spencer",CIN,28,16,49,42,9,4,4,0,1,9,5,1,7,10,0,0,0,1,0.2143,0.3265,0.381,0.7075,20%,14%,,,66%,41%,96.4313,15.9375,,
691176,"Domínguez, Jasson",SWB,23,15,48,43,15,9,2,1,3,9,10,3,4,11,0,1,0,1,0.3488,0.3958,0.6512,1.047,23%,8%,,,45%,24%,93.3273,19.6364,,
642715,"Adames, Willy",SF,30,16,48,44,6,3,2,0,1,3,7,1,3,15,0,1,0,1,0.1364,0.1875,0.25,0.4375,31%,6%,,,33%,37%,89.8267,14,,
676070,"Amaya, Jacob",RNO,27,17,48,44,15,13,0,0,2,10,10,3,3,12,0,1,0,1,0.3409,0.375,0.4773,0.8523,25%,6%,,,33%,52%,88.7742,0.0645,,
687799,"Marlowe, Cade",ATH,28,17,48,44,14,10,1,1,2,10,6,4,4,7,0,0,0,1,0.3182,0.375,0.5227,0.8977,15%,8%,,,24%,43%,82.7722,10.0278,,
701538,"Merrill, Jackson",SD,22,17,48,45,11,3,6,0,2,6,6,0,3,11,0,0,0,1,0.2444,0.2917,0.5111,0.8028,23%,6%,,,53%,50%,90.0735,11.2059,,
695657,"Montgomery, Colson",CWS,23,14,48,46,8,5,0,0,3,7,4,0,2,17,0,0,0,1,0.1739,0.2083,0.3696,0.5779,35%,4%,,,48%,38%,90.5036,15.1071,,
668723,"Vilade, Ryan",TB,27,17,48,42,9,6,2,0,1,8,4,0,4,5,1,1,0,2,0.2143,0.2917,0.3333,0.625,10%,8%,,,45%,45%,89.7737,13.8158,,
670242,"Wallner, Matt",MIN,28,15,48,39,13,8,3,0,2,7,6,1,8,12,1,0,0,0,0.3333,0.4583,0.5641,1.0224,25%,17%,,,33%,22%,86.7407,23.1111,,
681351,"O'Hoppe, Logan",LAA,26,17,48,41,10,5,1,1,3,6,10,2,6,10,1,0,0,0,0.2439,0.3542,0.5366,0.8908,21%,13%,,,48%,35%,95.4267,19.5667,,
670032,"Lopez, Nicky",COL,30,19,48,41,11,8,3,0,0,7,4,1,6,3,0,1,0,0,0.2683,0.3542,0.3415,0.6956,6%,13%,,,36%,41%,85.8051,13.9231,,
669127,"Langeliers, Shea",ATH,28,17,48,41,15,5,4,0,6,15,13,0,6,8,1,0,0,0,0.3659,0.4583,0.9024,1.3608,17%,13%,,,33%,36%,93.1967,15.9,,
815888,"De Vries, Leo",ATH,19,17,48,45,19,13,2,1,3,10,12,4,3,9,0,0,0,0,0.4222,0.4583,0.7111,1.1694,19%,6%,,,33%,31%,86.2429,18.0857,,
621566,"Olson, Matt",ATL,31,15,48,45,14,8,2,0,4,8,8,0,3,11,0,0,0,3,0.3111,0.3542,0.6222,0.9764,23%,6%,,,44%,32%,92.8062,17.2188,,
596142,"Sánchez, Gary",MIL,33,14,47,43,10,7,1,0,2,7,5,0,3,9,1,0,0,0,0.2326,0.2979,0.3953,0.6932,19%,6%,,,35%,26%,87.3182,30.3333,,
805904,"Cole, Zach",HOU,25,15,47,37,7,4,0,1,2,5,5,5,8,19,1,1,0,1,0.1892,0.3404,0.4054,0.7458,40%,17%,,,47%,53%,90.2938,8.625,,
800325,"Lara, Luis",MIL,21,18,47,41,11,8,3,0,0,6,5,0,5,13,1,0,0,1,0.2683,0.3617,0.3415,0.7032,28%,11%,,,25%,54%,82.3077,4.5769,,
806068,"Emerson, Colt",SEA,20,18,47,41,11,7,1,1,2,9,8,1,5,10,0,1,0,1,0.2683,0.3404,0.4878,0.8282,21%,11%,,,44%,31%,89.9312,18.4688,,
681481,"Carpenter, Kerry",DET,28,16,47,42,8,6,1,1,0,4,3,0,4,12,1,0,0,0,0.1905,0.2766,0.2619,0.5385,26%,9%,,,50%,47%,92.9433,12.9333,,
656537,"Hill, Derek",CWS,30,15,47,41,12,6,2,3,1,6,3,1,6,15,0,0,0,2,0.2927,0.383,0.561,0.944,32%,13%,,,38%,46%,82.2346,4.2308,,
657757,"Sheets, Gavin",SD,29,16,47,39,10,5,2,0,3,6,8,0,8,4,0,0,0,1,0.2564,0.383,0.5385,0.9214,9%,17%,,,57%,57%,92.4265,4.8235,,
669256,"Solak, Nick",ELP,31,19,47,44,15,8,6,0,1,10,3,1,2,5,0,1,0,1,0.3409,0.3617,0.5455,0.9072,11%,4%,,,40%,38%,87.9694,15.0556,,
676475,"Burleson, Alec",STL,27,15,47,37,12,10,1,0,1,6,6,0,9,9,1,0,0,0,0.3243,0.4681,0.4324,0.9005,19%,19%,,,37%,44%,90.6192,8.8077,,
687221,"Rushing, Dalton",LAD,25,15,47,39,8,5,0,0,3,10,6,0,6,14,1,1,0,3,0.2051,0.3191,0.4359,0.755,30%,13%,,,58%,54%,94.0115,5.6923,,
669289,"Espinal, Santiago",LAD,31,16,47,39,15,9,4,0,2,12,13,1,5,7,0,3,0,0,0.3846,0.4255,0.641,1.0666,15%,11%,,,43%,43%,91.4324,14.7647,,
678009,"Meadows, Parker",DET,26,16,47,40,7,6,1,0,0,4,2,2,6,11,0,0,1,1,0.175,0.2826,0.2,0.4826,23%,13%,,,20%,50%,82.0069,3.3103,,
670770,"Friedl, TJ",CIN,30,15,47,41,13,11,1,0,1,8,6,0,5,6,0,1,0,1,0.3171,0.383,0.4146,0.7976,13%,11%,,,47%,42%,89.1824,13.6765,,
691016,"Soderstrom, Tyler",ATH,24,16,46,41,13,6,3,0,4,10,13,0,3,9,2,0,0,1,0.3171,0.3913,0.6829,1.0742,20%,7%,,,50%,41%,90.1704,7.5556,,
666931,"Oliva, Jared",SAC,30,17,46,40,15,10,4,0,1,14,9,10,3,8,2,0,1,2,0.375,0.4444,0.55,0.9944,17%,7%,,,39%,48%,85.629,6.1613,,
630105,"Cronenworth, Jake",SD,32,16,46,39,14,10,2,1,1,8,6,1,7,6,0,0,0,1,0.359,0.4565,0.5385,0.995,13%,15%,,,58%,36%,92.7424,15.1515,,
666176,"Adell, Jo",LAA,26,16,46,45,16,8,4,0,4,8,8,0,0,17,1,0,0,0,0.3556,0.3696,0.7111,1.0807,37%,0%,,,54%,29%,94.7185,19.9259,,
650559,"De La Cruz, Bryan",PHI,29,15,46,42,14,11,2,0,1,5,5,1,3,12,1,0,0,1,0.3333,0.3913,0.4524,0.8437,26%,7%,,,53%,33%,95.0033,13.3333,,
702332,"Durbin, Caleb",BOS,26,15,46,41,15,9,5,1,0,12,7,3,5,5,0,0,0,2,0.3659,0.4348,0.5366,0.9714,11%,11%,,,39%,39%,88.1057,17.6286,,
804606,"Griffin, Konnor",PIT,19,16,46,41,7,2,1,0,4,5,9,1,2,13,3,0,0,0,0.1707,0.2609,0.4878,0.7487,28%,4%,,,50%,57%,90.0407,4.4074,,
681082,"Stott, Bryson",PHI,28,15,46,39,14,9,2,0,3,8,6,1,6,8,0,1,0,0,0.359,0.4348,0.641,1.0758,17%,13%,,,41%,38%,92.4563,12.5312,,
657041,"Thomas, Lane",KC,30,14,46,40,11,6,1,2,2,8,12,2,5,17,0,1,0,1,0.275,0.3478,0.55,0.8978,37%,11%,,,46%,33%,90.8875,16.6667,,
668942,"Rojas, Josh",KC,31,16,46,40,10,4,4,0,2,8,8,0,6,9,0,0,0,1,0.25,0.3478,0.5,0.8478,20%,13%,,,45%,32%,90.8839,13.7419,,
809707,"Condon, Charlie",COL,22,20,46,39,15,8,4,0,3,6,8,0,5,9,1,1,0,1,0.3846,0.4565,0.7179,1.1745,20%,11%,,,42%,45%,88.8867,7.9667,,
681624,"Pages, Andy",LAD,25,16,46,44,15,10,3,1,1,7,8,0,1,9,0,1,0,2,0.3409,0.3478,0.5227,0.8706,20%,2%,,,47%,47%,87.5441,14.7941,,
666624,"Morel, Christopher",MIA,26,16,46,40,6,5,0,1,0,0,5,1,5,13,0,1,0,0,0.15,0.2391,0.2,0.4391,28%,11%,,,39%,46%,90.0107,16.5,,
669357,"Gorman, Nolan",STL,25,16,46,39,10,5,1,1,3,5,6,0,7,8,0,0,0,2,0.2564,0.3696,0.5641,0.9337,17%,15%,,,45%,23%,91.6516,21.2903,,
679845,"Loftin, Nick",KC,27,16,46,40,12,7,3,0,2,5,12,2,6,7,0,0,0,1,0.3,0.3913,0.525,0.9163,15%,13%,,,42%,36%,88.9182,13,,
687515,"Thomas, Colby",ATH,25,19,46,44,11,6,3,0,2,8,9,2,1,9,0,1,0,1,0.25,0.2609,0.4545,0.7154,20%,2%,,,61%,47%,95.0971,10.2571,,
663586,"Riley, Austin",ATL,28,15,46,38,15,7,3,0,5,9,13,1,6,8,1,1,0,1,0.3947,0.4783,0.8684,1.3467,17%,13%,,,48%,23%,92.1,20.2,,
687363,"Scott II, Victor",STL,25,15,46,34,6,4,2,0,0,4,3,6,5,9,3,2,2,0,0.1765,0.3182,0.2353,0.5535,20%,11%,,,38%,55%,83.3143,6.7857,,
681146,"Bride, Jonah",RR,30,19,46,39,7,5,2,0,0,5,6,0,5,7,2,0,0,0,0.1795,0.3043,0.2308,0.5351,15%,11%,,,19%,41%,85.4345,13.7241,,
500743,"Rojas, Miguel",LAD,36,15,45,42,15,12,2,0,1,7,6,2,2,7,0,1,0,0,0.3571,0.3778,0.4762,0.854,16%,4%,,,36%,61%,87.6364,3.5455,,
810938,"Williamson, Ben",TB,25,16,45,40,13,10,1,0,2,5,9,2,5,7,0,0,0,0,0.325,0.4,0.5,0.9,16%,11%,,,42%,45%,91.4485,4.5455,,
694388,"Loperfido, Joey",HOU,26,16,45,38,12,11,0,0,1,7,6,3,7,9,0,0,0,0,0.3158,0.4222,0.3947,0.817,20%,16%,,,45%,41%,92.7037,6.7407,,
682674,"Bericoto, Victor",SF,24,21,45,43,18,12,3,0,3,8,14,0,1,10,0,1,0,0,0.4186,0.4222,0.6977,1.1199,22%,2%,,,65%,41%,97.2364,8.9697,,
669200,"McCoy, Mason",SD,30,19,45,42,7,4,2,1,0,4,3,1,3,8,0,0,0,0,0.1667,0.2222,0.2619,0.4841,18%,7%,,,29%,47%,83.5647,8.6471,,
668804,"Reynolds, Bryan",PIT,31,16,45,36,10,8,2,0,0,1,3,0,7,13,1,1,0,1,0.2778,0.4,0.3333,0.7333,29%,16%,,,54%,67%,93.3125,3.5417,,
650859,"Rengifo, Luis",MIL,29,14,45,41,10,7,0,0,3,8,5,3,4,6,0,0,0,2,0.2439,0.3111,0.4634,0.7745,13%,9%,,,43%,51%,91.3114,4.8,,
663837,"Vierling, Matt",DET,29,15,45,43,14,6,5,1,2,6,10,0,2,5,0,0,0,1,0.3256,0.3556,0.6279,0.9835,11%,4%,,,58%,34%,92.8162,13.9459,,
680757,"Kwan, Steven",CLE,28,15,45,38,9,3,2,2,2,8,5,0,6,4,1,0,0,0,0.2368,0.3556,0.5526,0.9082,9%,13%,,,35%,29%,90.4647,23.0882,,
695257,"Cook, Billy",PIT,27,18,45,38,10,5,3,0,2,7,7,2,6,13,1,0,0,1,0.2632,0.3778,0.5,0.8778,29%,13%,,,36%,28%,90.764,26.6,,
664770,"Lukes, Nathan",TOR,31,17,45,35,12,11,0,0,1,5,9,1,8,9,1,1,0,1,0.3429,0.4667,0.4286,0.8952,20%,18%,,,33%,48%,86.7615,4.5385,,
676914,"Schneider, Davis",TOR,27,16,45,36,5,5,0,0,0,1,2,1,7,10,1,1,0,2,0.1389,0.2889,0.1389,0.4278,22%,16%,,,30%,37%,85.7815,26.6667,,
606192,"Hernández, Teoscar",LAD,33,16,45,42,19,12,4,0,3,10,17,0,2,6,1,0,0,2,0.4524,0.4889,0.7619,1.2508,13%,4%,,,47%,56%,92.6353,8.2941,,
695508,"Cauley, Cameron",TEX,23,18,44,40,12,6,5,0,1,12,3,2,4,7,0,0,0,2,0.3,0.3636,0.5,0.8636,16%,9%,,,73%,55%,95.6485,6.4545,,
666969,"García, Adolis",PHI,32,14,44,36,11,8,1,0,2,4,6,0,7,3,1,0,0,0,0.3056,0.4318,0.5,0.9318,7%,16%,,,61%,48%,94.1727,9.7273,,
663993,"Lowe, Nathaniel",LOU,30,16,44,38,11,4,4,0,3,5,8,0,5,11,1,0,0,1,0.2895,0.3864,0.6316,1.0179,25%,11%,,,52%,44%,94.7556,11.0741,,
691740,"Susac, Daniel",SF,24,17,44,40,14,10,2,0,2,5,5,0,3,9,0,1,0,0,0.35,0.3864,0.55,0.9364,20%,7%,,,50%,53%,90.2437,2.1562,,
668709,"Bleday, JJ",LOU,28,15,44,41,13,6,3,0,4,8,11,0,2,8,1,0,0,1,0.3171,0.3636,0.6829,1.0466,18%,5%,,,48%,58%,94.8424,9.9091,,
542303,"Ozuna, Marcell",PIT,35,14,44,42,10,7,2,0,1,3,4,0,2,9,0,0,0,6,0.2381,0.2727,0.3571,0.6299,20%,5%,,,39%,52%,89.2844,9.6562,,
680718,"Barger, Addison",TOR,26,16,44,38,10,4,3,0,3,5,12,0,6,11,0,0,0,0,0.2632,0.3636,0.5789,0.9426,25%,14%,,,52%,44%,93.4037,11.7037,,
692216,"Kayfus, CJ",CLE,24,16,44,37,8,3,2,1,2,7,3,0,7,11,0,0,0,2,0.2162,0.3409,0.4865,0.8274,25%,16%,,,38%,46%,89.372,7.36,,
679529,"Torkelson, Spencer",DET,26,15,44,42,8,3,3,0,2,6,6,0,1,9,1,0,0,2,0.1905,0.2273,0.4048,0.632,20%,2%,,,30%,42%,85.8909,16.7879,,
641857,"McMahon, Ryan",NYY,31,15,44,42,6,1,5,0,0,3,2,0,2,14,0,0,0,0,0.1429,0.1818,0.2619,0.4437,32%,5%,,,43%,29%,91.8464,21.1071,,
621028,"Newman, Kevin",KC,32,15,44,41,10,6,4,0,0,4,2,0,2,7,0,1,0,1,0.2439,0.2727,0.3415,0.6142,16%,5%,,,26%,31%,86.9457,16.4857,,
672820,"Sosa, Lenyn",CWS,26,14,44,39,9,3,4,0,2,6,7,1,4,7,0,1,0,2,0.2308,0.2955,0.4872,0.7826,16%,9%,,,45%,33%,91.8303,18.4242,,
667670,"Rooker, Brent",ATH,31,15,44,40,13,7,3,0,3,7,10,1,3,11,1,0,0,0,0.325,0.3864,0.625,1.0114,25%,7%,,,48%,17%,93.952,23.4,,
678894,"Peguero, Liover",PHI,25,17,44,42,6,3,3,0,0,3,6,0,2,14,0,0,0,1,0.1429,0.1818,0.2143,0.3961,32%,5%,,,25%,43%,84.7308,13.1538,,
686823,"Brennan, Will",SF,28,19,44,40,13,8,4,0,1,9,8,0,4,5,0,0,0,1,0.325,0.3864,0.5,0.8864,11%,9%,,,34%,51%,89.64,5.3714,,
608701,"Refsnyder, Rob",SEA,34,14,44,39,6,3,2,0,1,2,3,0,2,15,3,0,0,1,0.1538,0.25,0.2821,0.5321,34%,5%,,,38%,42%,88.0375,16.25,,
663968,"Mangum, Jake",PIT,29,15,44,39,11,9,1,1,0,5,3,2,4,11,1,0,0,0,0.2821,0.3636,0.359,0.7226,25%,9%,,,43%,64%,83.9321,-7.2143,,
700250,"Rice, Ben",NYY,27,13,43,39,9,5,3,0,1,5,4,1,4,12,0,0,0,0,0.2308,0.3023,0.3846,0.6869,28%,9%,,,41%,44%,91.6808,9.2692,,
663757,"Grisham, Trent",NYY,29,15,43,37,6,5,1,0,0,4,3,1,6,10,0,0,0,0,0.1622,0.2791,0.1892,0.4683,23%,14%,,,37%,26%,90.54,27.04,,
702176,"Roden, Alan",MIN,26,13,43,39,13,11,1,0,1,4,7,2,4,6,0,0,0,1,0.3333,0.3953,0.4359,0.8312,14%,9%,,,39%,45%,88.2909,14,,
650391,"Jiménez, Eloy",BUF,29,17,43,40,11,6,3,0,2,5,3,0,3,8,0,0,0,3,0.275,0.3256,0.5,0.8256,19%,7%,,,53%,34%,95.1533,8.5806,,
608369,"Seager, Corey",TEX,31,15,43,36,9,5,2,0,2,7,4,0,6,12,1,0,0,2,0.25,0.3721,0.4722,0.8443,28%,14%,,,54%,33%,93.6045,19.3636,,
663616,"Larnach, Trevor",MIN,28,14,43,38,6,5,0,0,1,4,1,0,5,12,0,0,0,0,0.1579,0.2558,0.2368,0.4927,28%,12%,,,27%,42%,88.0087,11.7083,,
695681,"Moore, Christian",SL,23,14,43,40,7,6,0,0,1,2,3,1,3,11,0,0,0,4,0.175,0.2326,0.25,0.4826,26%,7%,,,55%,59%,93.3667,3,,
687263,"Neto, Zach",LAA,25,15,43,34,8,1,6,0,1,5,5,2,5,11,2,2,0,0,0.2353,0.3488,0.5,0.8488,26%,12%,,,64%,24%,95.984,25.24,,
692225,"Campbell, Kristian",WOR,23,17,43,38,8,5,2,0,1,5,4,0,2,10,3,0,0,1,0.2105,0.3023,0.3421,0.6444,23%,5%,,,29%,36%,87.3214,17.9643,,
645302,"Robles, Victor",SEA,28,13,43,41,7,5,1,0,1,3,4,1,1,11,1,0,0,1,0.1707,0.2093,0.2683,0.4776,26%,2%,,,33%,43%,88.8833,17.5,,
543760,"Semien, Marcus",NYM,35,14,43,36,8,4,2,0,2,6,9,0,3,11,0,4,0,0,0.2222,0.2558,0.4444,0.7003,26%,7%,,,45%,28%,90.45,18.2308,,
701807,"Benge, Carson",NYM,23,13,43,38,14,12,1,1,0,5,5,1,4,7,1,0,0,1,0.3684,0.4419,0.4474,0.8892,16%,9%,,,32%,71%,89.65,-4.2308,,
622761,"Mateo, Jorge",ATL,30,13,43,36,8,5,1,1,1,7,9,2,5,7,0,2,0,0,0.2222,0.3023,0.3889,0.6912,16%,12%,,,29%,45%,84.18,13.2333,,
643289,"Dubón, Mauricio",ATL,31,15,43,40,12,7,4,0,1,5,6,1,3,9,0,0,0,0,0.3,0.3488,0.475,0.8238,21%,7%,,,39%,32%,88.5207,12.7241,,
668939,"Rutschman, Adley",BAL,28,14,43,39,12,8,2,0,2,5,5,0,4,7,0,0,0,0,0.3077,0.3721,0.5128,0.8849,16%,9%,,,41%,41%,88.2,9.5938,,
691023,"Walker, Jordan",STL,23,13,43,40,7,7,0,0,0,2,2,0,3,15,0,0,0,2,0.175,0.2326,0.175,0.4076,35%,7%,,,48%,60%,89.096,4.88,,
681393,"Norby, Connor",MIA,25,16,43,42,13,10,1,0,2,7,3,3,1,15,0,0,0,1,0.3095,0.3256,0.4762,0.8018,35%,2%,,,37%,22%,89.0778,18.4444,,
650968,"Pozo, Yohel",STL,28,15,43,40,10,7,2,0,1,4,6,0,3,4,0,0,0,4,0.25,0.3023,0.375,0.6773,9%,7%,,,36%,42%,90.1056,9.8611,,
608070,"Ramírez, José",CLE,33,15,43,37,9,3,2,0,4,5,12,3,5,9,0,1,0,0,0.2432,0.3256,0.6216,0.9472,21%,12%,,,48%,38%,91.4345,14.6897,,
665052,"Conine, Griffin",MIA,28,14,43,37,8,6,0,0,2,5,6,1,6,11,0,0,0,0,0.2162,0.3256,0.3784,0.704,26%,14%,,,38%,54%,85.9885,5.0769,,
666182,"Bichette, Bo",NYM,27,15,43,37,12,8,3,0,1,6,8,1,5,5,0,1,0,5,0.3243,0.3953,0.4865,0.8818,12%,12%,,,58%,64%,92.4833,0,,
691026,"Winn, Masyn",STL,23,14,43,36,5,5,0,0,0,6,0,1,7,8,0,0,0,2,0.1389,0.2791,0.1389,0.418,19%,16%,,,32%,50%,85.6821,7.1429,,
689041,"Thomas, Rhylan",SEA,25,17,43,37,18,12,3,1,2,6,8,1,5,3,0,1,0,2,0.4865,0.5349,0.7838,1.3187,7%,12%,,,29%,31%,87.5588,14.1176,,
656811,"O'Hearn, Ryan",PIT,32,15,43,34,10,6,2,0,2,3,9,0,7,9,1,1,0,0,0.2941,0.4186,0.5294,0.948,21%,16%,,,50%,38%,92.7923,13.6538,,
703607,"Bolte, Henry",ATH,22,16,43,41,15,9,3,0,3,9,9,3,2,12,0,0,0,1,0.3659,0.3953,0.6585,1.0539,28%,5%,,,66%,55%,97.3586,4.4483,,
677956,"Hinds, Rece",LOU,25,21,43,39,16,6,4,1,5,9,11,1,4,13,0,0,0,0,0.4103,0.4651,0.9487,1.4138,30%,9%,,,58%,27%,94.7308,25.7692,,
695653,"Miller, Noah",LAD,23,21,43,37,10,7,2,0,1,5,5,0,6,12,0,0,0,1,0.2703,0.3721,0.4054,0.7775,28%,14%,,,40%,44%,90.26,12.36,,
678489,"Barrosa, Jorge",AZ,25,14,43,38,12,5,3,2,2,9,8,0,5,7,0,0,0,1,0.3158,0.3953,0.6579,1.0532,16%,12%,,,29%,29%,84.863,27.1111,,
665953,"Chaparro, Andrés",WSH,26,17,43,37,6,3,1,0,2,5,4,0,5,12,0,1,0,0,0.1622,0.2558,0.3514,0.6072,28%,12%,,,62%,38%,91.6615,19.3846,,
592273,"Drury, Brandon",OMA,33,13,43,38,6,5,0,0,1,4,4,0,3,14,2,0,0,0,0.1579,0.2558,0.2368,0.4927,33%,7%,,,46%,46%,91.4792,12.25,,
695578,"Wood, James",WSH,23,13,43,37,5,2,1,1,1,4,4,0,6,12,0,0,0,1,0.1351,0.2558,0.2973,0.5531,28%,14%,,,60%,52%,95.784,7.52,,
683083,"Nuñez, Nasim",WSH,25,15,43,32,7,4,3,0,0,7,1,7,10,10,1,0,0,1,0.2188,0.4186,0.3125,0.7311,23%,23%,,,27%,45%,84.7591,9.1364,,
641343,"Bauers, Jake",MIL,30,13,43,34,16,5,5,0,6,11,8,3,7,7,2,0,0,0,0.4706,0.5814,1.1471,1.7285,16%,16%,,,63%,22%,98.0889,22.7407,,
701649,"Triantos, James",IOW,23,16,43,35,9,7,1,0,1,5,6,4,8,5,0,0,0,0,0.2571,0.3953,0.3714,0.7668,12%,19%,,,40%,43%,86.5133,15.2667,,
695600,"Jensen, Carter",KC,22,13,42,39,9,6,0,0,3,7,8,1,3,10,0,0,0,0,0.2308,0.2857,0.4615,0.7473,24%,7%,,,48%,52%,92.6393,11.7143,,
545121,"Vargas, Ildemaro",AZ,34,14,42,41,16,11,4,0,1,8,7,0,1,3,0,0,0,0,0.3902,0.4048,0.561,0.9657,7%,2%,,,42%,58%,89.0865,7.027,,
657656,"Laureano, Ramón",SD,31,14,42,35,10,4,3,1,2,4,5,1,5,16,2,0,0,0,0.2857,0.4048,0.6,1.0048,38%,12%,,,42%,42%,86.9158,8.6842,,
666211,"Trammell, Taylor",HOU,28,16,42,35,9,5,2,1,1,5,7,2,7,10,0,0,0,1,0.2571,0.381,0.4571,0.8381,24%,17%,,,48%,52%,91.6652,10.087,,
805779,"Wilson, Jacob",ATH,23,15,42,40,9,7,1,0,1,3,5,1,1,4,0,1,0,2,0.225,0.2381,0.325,0.5631,10%,2%,,,43%,51%,89.9824,10.5,,
695734,"Lile, Daylen",WSH,23,13,42,39,6,3,2,0,1,3,7,0,2,10,0,1,0,1,0.1538,0.1905,0.2821,0.4725,24%,5%,,,33%,53%,86.3767,5.9333,,
677008,"Kjerstad, Heston",BAL,27,13,42,41,8,4,2,0,2,4,4,0,1,11,0,0,0,1,0.1951,0.2143,0.3902,0.6045,26%,2%,,,43%,47%,87.6074,10.7407,,
678010,"Schnell, Nick",ELP,25,21,42,38,9,2,2,1,4,5,7,1,4,16,0,0,0,0,0.2368,0.3095,0.6579,0.9674,38%,10%,,,45%,32%,91.1591,16.6818,,
701675,"Church, Nathan",STL,25,15,42,34,10,7,2,0,1,6,4,3,6,6,2,0,0,1,0.2941,0.4286,0.4412,0.8697,14%,14%,,,32%,46%,85.037,5.1111,,
691720,"Karros, Kyle",COL,23,14,42,39,15,11,1,1,2,10,8,3,2,9,1,0,0,2,0.3846,0.4286,0.6154,1.044,21%,5%,,,47%,50%,90.3633,4.0333,,
592192,"Canha, Mark",RR,37,15,42,40,12,9,0,0,3,6,6,2,1,6,1,0,0,1,0.3,0.3333,0.525,0.8583,14%,2%,,,41%,26%,88.2912,20.0294,,
694671,"Langford, Wyatt",TEX,24,14,42,36,16,8,3,0,5,10,15,0,6,5,0,0,0,0,0.4444,0.5238,0.9444,1.4683,12%,14%,,,68%,45%,98.3103,11,,
686676,"Lee, Korey",CWS,27,13,42,35,10,6,3,0,1,7,6,4,7,10,0,0,0,0,0.2857,0.4048,0.4571,0.8619,24%,17%,,,48%,60%,92.275,5.16,,
686894,"Wiemer, Joey",WSH,27,18,42,38,5,1,2,0,2,4,6,1,4,11,0,0,0,0,0.1316,0.2143,0.3421,0.5564,26%,10%,,,41%,33%,87.663,21.1111,,
592626,"Pederson, Joc",TEX,33,15,42,35,6,6,0,0,0,0,0,0,5,12,2,0,0,0,0.1714,0.3095,0.1714,0.481,29%,12%,,,52%,30%,93.2476,15.2857,,
657557,"DeJong, Paul",SWB,32,14,42,36,7,3,2,0,2,7,3,0,5,11,1,0,0,0,0.1944,0.3095,0.4167,0.7262,26%,12%,,,44%,32%,85.952,20.8,,
694410,"Groover, LuJames",AZ,23,14,42,41,14,8,5,0,1,6,7,0,1,11,0,0,0,2,0.3415,0.3571,0.5366,0.8937,26%,2%,,,53%,43%,94.9269,5.7407,,
